index,timestamp,rgb_file,depth_file
1552,1743437586.380376,images/frame_001552.png,depth/frame_001552.png
1553,1743437586.412125,images/frame_001553.png,depth/frame_001553.png
1554,1743437586.445005,images/frame_001554.png,depth/frame_001554.png
1555,1743437586.478740,images/frame_001555.png,depth/frame_001555.png
1556,1743437586.511760,images/frame_001556.png,depth/frame_001556.png
1557,1743437586.546378,images/frame_001557.png,depth/frame_001557.png
1558,1743437586.576712,images/frame_001558.png,depth/frame_001558.png
1559,1743437586.611008,images/frame_001559.png,depth/frame_001559.png
1560,1743437586.641282,images/frame_001560.png,depth/frame_001560.png
1561,1743437586.676584,images/frame_001561.png,depth/frame_001561.png
1562,1743437586.707926,images/frame_001562.png,depth/frame_001562.png
1563,1743437586.742214,images/frame_001563.png,depth/frame_001563.png
1564,1743437586.775007,images/frame_001564.png,depth/frame_001564.png
1565,1743437586.806739,images/frame_001565.png,depth/frame_001565.png
1566,1743437586.840214,images/frame_001566.png,depth/frame_001566.png
1567,1743437586.873147,images/frame_001567.png,depth/frame_001567.png
1568,1743437586.913867,images/frame_001568.png,depth/frame_001568.png
1569,1743437586.944783,images/frame_001569.png,depth/frame_001569.png
1570,1743437586.979980,images/frame_001570.png,depth/frame_001570.png
1571,1743437587.009338,images/frame_001571.png,depth/frame_001571.png
1572,1743437587.042123,images/frame_001572.png,depth/frame_001572.png
1573,1743437587.075147,images/frame_001573.png,depth/frame_001573.png
1574,1743437587.110235,images/frame_001574.png,depth/frame_001574.png
1575,1743437587.144279,images/frame_001575.png,depth/frame_001575.png
1576,1743437587.176317,images/frame_001576.png,depth/frame_001576.png
1577,1743437587.208161,images/frame_001577.png,depth/frame_001577.png
1578,1743437587.241627,images/frame_001578.png,depth/frame_001578.png
1579,1743437587.275041,images/frame_001579.png,depth/frame_001579.png
1580,1743437587.306538,images/frame_001580.png,depth/frame_001580.png
1581,1743437587.341874,images/frame_001581.png,depth/frame_001581.png
1582,1743437587.370651,images/frame_001582.png,depth/frame_001582.png
1583,1743437587.408008,images/frame_001583.png,depth/frame_001583.png
1584,1743437587.448848,images/frame_001584.png,depth/frame_001584.png
1585,1743437587.474642,images/frame_001585.png,depth/frame_001585.png
1586,1743437587.509261,images/frame_001586.png,depth/frame_001586.png
1587,1743437587.540255,images/frame_001587.png,depth/frame_001587.png
1588,1743437587.578290,images/frame_001588.png,depth/frame_001588.png
1589,1743437587.607602,images/frame_001589.png,depth/frame_001589.png
1590,1743437587.639180,images/frame_001590.png,depth/frame_001590.png
1591,1743437587.672167,images/frame_001591.png,depth/frame_001591.png
1592,1743437587.705411,images/frame_001592.png,depth/frame_001592.png
1593,1743437587.737908,images/frame_001593.png,depth/frame_001593.png
1594,1743437587.770321,images/frame_001594.png,depth/frame_001594.png
1595,1743437587.803716,images/frame_001595.png,depth/frame_001595.png
1596,1743437587.836447,images/frame_001596.png,depth/frame_001596.png
1597,1743437587.868545,images/frame_001597.png,depth/frame_001597.png
1598,1743437587.903060,images/frame_001598.png,depth/frame_001598.png
1599,1743437587.936435,images/frame_001599.png,depth/frame_001599.png
1600,1743437587.970093,images/frame_001600.png,depth/frame_001600.png
1601,1743437588.003389,images/frame_001601.png,depth/frame_001601.png
1602,1743437588.035019,images/frame_001602.png,depth/frame_001602.png
1603,1743437588.071580,images/frame_001603.png,depth/frame_001603.png
1604,1743437588.103595,images/frame_001604.png,depth/frame_001604.png
1605,1743437588.135014,images/frame_001605.png,depth/frame_001605.png
1606,1743437588.170138,images/frame_001606.png,depth/frame_001606.png
1607,1743437588.199559,images/frame_001607.png,depth/frame_001607.png
1608,1743437588.232470,images/frame_001608.png,depth/frame_001608.png
1609,1743437588.266956,images/frame_001609.png,depth/frame_001609.png
1610,1743437588.302387,images/frame_001610.png,depth/frame_001610.png
1611,1743437588.335894,images/frame_001611.png,depth/frame_001611.png
1612,1743437588.368094,images/frame_001612.png,depth/frame_001612.png
1613,1743437588.402299,images/frame_001613.png,depth/frame_001613.png
1614,1743437588.435678,images/frame_001614.png,depth/frame_001614.png
1615,1743437588.468163,images/frame_001615.png,depth/frame_001615.png
1616,1743437588.499475,images/frame_001616.png,depth/frame_001616.png
1617,1743437588.531207,images/frame_001617.png,depth/frame_001617.png
1618,1743437588.567895,images/frame_001618.png,depth/frame_001618.png
1619,1743437588.604270,images/frame_001619.png,depth/frame_001619.png
1620,1743437588.635706,images/frame_001620.png,depth/frame_001620.png
1621,1743437588.666054,images/frame_001621.png,depth/frame_001621.png
1622,1743437588.697663,images/frame_001622.png,depth/frame_001622.png
1623,1743437588.732327,images/frame_001623.png,depth/frame_001623.png
1624,1743437588.765289,images/frame_001624.png,depth/frame_001624.png
1625,1743437588.798861,images/frame_001625.png,depth/frame_001625.png
1626,1743437588.831125,images/frame_001626.png,depth/frame_001626.png
1627,1743437588.865475,images/frame_001627.png,depth/frame_001627.png
1628,1743437588.895423,images/frame_001628.png,depth/frame_001628.png
1629,1743437588.930420,images/frame_001629.png,depth/frame_001629.png
1630,1743437588.965890,images/frame_001630.png,depth/frame_001630.png
1631,1743437588.998913,images/frame_001631.png,depth/frame_001631.png
1632,1743437589.030490,images/frame_001632.png,depth/frame_001632.png
1633,1743437589.065876,images/frame_001633.png,depth/frame_001633.png
1634,1743437589.103559,images/frame_001634.png,depth/frame_001634.png
1635,1743437589.133394,images/frame_001635.png,depth/frame_001635.png
1636,1743437589.163254,images/frame_001636.png,depth/frame_001636.png
1637,1743437589.195344,images/frame_001637.png,depth/frame_001637.png
1638,1743437589.229810,images/frame_001638.png,depth/frame_001638.png
1639,1743437589.267349,images/frame_001639.png,depth/frame_001639.png
1640,1743437589.314353,images/frame_001640.png,depth/frame_001640.png
